service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
271901,1,1,1,1,1,1,1,20250717,20300630
271903,1,1,1,1,1,0,0,20250717,20300630
271906,1,1,1,1,1,0,0,20250717,20300630
271907,1,1,1,1,1,1,1,20250717,20300630
271918,0,0,0,0,0,1,1,20250717,20300630
271919,0,0,0,0,0,1,1,20250717,20300630
271920,1,1,1,1,1,0,0,20250717,20300630
271957,0,0,0,0,0,1,0,20250520,20261105
271958,0,0,0,0,0,1,0,20250520,20261105
271959,0,0,0,0,0,1,0,20240701,20261105
271960,0,0,0,0,0,1,0,20240701,20261105
271961,0,0,0,0,0,1,0,20240701,20261105
271966,0,0,0,0,0,1,0,20240701,20261105
271967,0,0,0,0,0,1,0,20240701,20261105
271968,0,0,0,0,0,1,0,20240701,20261105
271971,0,0,0,0,0,1,0,20250601,20261105
271972,0,0,0,0,0,1,0,20250601,20261105
271973,0,0,0,0,0,1,0,20250601,20261105
271974,0,0,0,0,0,1,0,20250601,20261105
271975,0,0,0,0,0,1,0,20250601,20261105
271976,0,0,0,0,0,1,0,20250601,20261105
272037,1,1,1,1,1,0,0,20250706,20290630
272043,1,1,1,1,1,0,0,20250705,20290630
272054,1,1,1,1,1,0,0,20250705,20290630
272072,0,0,0,0,0,1,1,20250714,20280930
272077,1,1,1,1,1,0,0,20250705,20290630
272078,1,1,1,1,1,1,1,20250915,20261105
272094,1,1,1,1,1,0,0,20250915,20261105
272095,1,1,1,1,1,1,0,20250915,20261105
272099,1,1,1,1,1,1,1,20250915,20261105
272110,1,1,1,1,1,0,0,20250915,20261105
272111,1,1,1,1,1,0,0,20250915,20261105
272119,1,1,1,1,1,0,0,20250714,20280930
272142,1,1,1,1,1,0,0,20250714,20280930
272152,1,1,1,1,1,0,0,20250714,20280930
272153,1,1,1,1,1,0,0,20250714,20280930
272156,1,1,1,1,1,0,0,20250714,20280930
272227,1,1,1,1,1,0,0,20250801,20280930
272228,1,1,1,1,1,0,0,20250915,20261105
272229,1,1,1,1,1,0,0,20250915,20261105
272230,1,1,1,1,1,0,0,20250915,20261105
272231,1,1,1,1,1,0,0,20250915,20261105
272232,1,1,1,1,1,0,0,20250915,20261105
272235,1,1,1,1,1,0,0,20250915,20261105
272236,1,1,1,1,1,0,0,20250915,20261105
272237,1,1,1,1,1,0,0,20250915,20261105
272238,1,1,1,1,1,0,0,20250915,20261105
272239,1,1,1,1,1,0,0,20250915,20261105
272240,1,1,1,1,1,0,0,20250915,20261105
272241,1,1,1,1,1,0,0,20250915,20261105
272242,1,1,1,1,1,0,0,20250915,20261105
272243,1,1,1,1,1,0,0,20250915,20261105
272245,1,1,1,1,1,0,0,20250915,20261105
272246,1,1,1,1,1,0,0,20250915,20261105
272253,1,1,1,1,1,0,0,20250915,20261105
272254,1,1,1,1,1,0,0,20250915,20261105
272255,1,1,1,1,1,0,0,20250915,20261105
272256,1,1,1,1,1,0,0,20250915,20261105
272264,1,1,1,1,1,0,0,20250915,20261105
272265,1,1,1,1,1,0,0,20250915,20261105
272266,1,1,1,1,1,0,0,20250915,20261105
272267,1,1,1,1,1,0,0,20250915,20261105
272274,1,1,1,1,1,0,0,20250801,20280930
272275,1,1,1,1,1,0,0,20250901,20261105
272276,1,1,1,1,1,0,0,20250901,20261105
272277,1,1,1,1,1,0,0,20250901,20261105
272278,1,1,1,1,1,0,0,20250901,20261105
272279,1,1,1,1,1,0,0,20250901,20261105
272280,1,1,1,1,1,0,0,20250901,20261105
272281,1,1,1,1,1,0,0,20250901,20261105
272282,1,1,1,1,1,0,0,20250901,20261105
272283,1,1,1,1,1,0,0,20250901,20261105
272284,1,1,1,1,1,0,0,20250901,20261105
272285,1,1,1,1,1,0,0,20250901,20261105
272286,1,1,1,1,1,0,0,20250801,20280930
272287,0,0,0,0,0,1,1,20250801,20280930
272295,1,1,1,1,1,0,0,20250801,20280930
272297,1,1,1,1,1,0,0,20250825,20261105
272306,0,0,0,0,0,1,1,20250825,20261105
272371,1,1,1,1,1,0,0,20250825,20261105
272372,1,1,1,1,1,0,0,20250825,20261105
272373,1,1,1,1,1,0,0,20250825,20261105
272374,1,1,1,1,1,0,0,20250825,20261105
272385,1,1,1,1,1,1,1,20250714,20260430
272386,1,1,1,1,1,1,1,20250714,20260430
272387,1,1,1,1,1,1,1,20250801,20280930
272389,1,1,1,1,1,0,0,20250915,20261105
272390,1,1,1,1,1,0,0,20250915,20261105
272391,1,1,1,1,1,0,0,20250915,20261105
272392,1,1,1,1,1,0,0,20250915,20261105
272393,1,1,1,1,1,0,0,20250915,20261105
272394,1,1,1,1,1,0,0,20250915,20261105
272395,1,1,1,1,1,0,0,20250915,20261105
272431,1,1,1,1,1,1,1,20250714,20260119
272433,1,1,1,1,1,1,1,20241116,20251122
272434,1,1,1,1,1,1,1,20241116,20251122
272437,1,1,1,1,1,1,1,20250714,20301122
272438,1,1,1,1,1,1,1,20250714,20251122
272445,1,1,1,1,1,0,0,20250901,20261105
272446,1,1,1,1,1,0,0,20250901,20261105
272447,1,1,1,1,1,0,0,20250901,20261105
272448,1,1,1,1,1,0,0,20250901,20261105
272449,1,1,1,1,1,0,0,20250901,20261105
272450,1,1,1,1,1,0,0,20250901,20261105
272451,1,1,1,1,1,0,0,20250901,20261105
272452,1,1,1,1,1,0,0,20250901,20261105
272453,1,1,1,1,1,0,0,20250901,20261105
272484,0,0,0,0,0,1,0,20250901,20261105
272485,0,0,0,0,0,1,0,20250901,20261105
272486,0,0,0,0,0,1,0,20250901,20261105
272487,0,0,0,0,0,1,0,20250901,20261105
272488,0,0,0,0,0,1,0,20250901,20261105
272489,0,0,0,0,0,1,0,20250901,20261105
272490,0,0,0,0,0,1,0,20250901,20261105
272491,0,0,0,0,0,1,1,20250825,20261105
272492,0,0,0,0,0,1,1,20250825,20261105
272493,0,0,0,0,0,1,1,20250825,20261105
272494,0,0,0,0,0,1,1,20250825,20261105
272495,0,0,0,0,0,1,1,20250825,20261105
272496,0,0,0,0,0,1,1,20250825,20261105
272497,0,0,0,0,0,1,1,20250825,20261105
272498,0,0,0,0,0,1,1,20250825,20261105
272499,0,0,0,0,0,1,1,20250825,20261105
272500,0,0,0,0,0,1,1,20250825,20261105
272501,0,0,0,0,0,1,1,20250825,20261105
272502,0,0,0,0,0,1,1,20250825,20261105
272503,0,0,0,0,0,1,1,20250825,20261105
272504,0,0,0,0,0,1,1,20250825,20261105
272508,0,0,0,0,0,1,1,20250825,20261105
272509,0,0,0,0,0,1,1,20250825,20261105
272510,0,0,0,0,0,1,1,20250825,20261105
272511,0,0,0,0,0,1,1,20250825,20261105
272512,0,0,0,0,0,1,1,20250825,20261105
272513,0,0,0,0,0,1,1,20250825,20261105
272514,0,0,0,0,0,1,1,20250825,20261105
272515,0,0,0,0,0,1,1,20250825,20261105
272516,0,0,0,0,0,1,1,20250825,20261105
272517,0,0,0,0,0,1,1,20250825,20261105
272518,0,0,0,0,0,1,1,20250825,20261105
272519,0,0,0,0,0,1,1,20250825,20261105
272520,0,0,0,0,0,1,1,20250825,20261105
272521,0,0,0,0,0,1,1,20250825,20261105
272522,0,0,0,0,0,1,1,20250825,20261105
272523,0,0,0,0,0,1,1,20250825,20261105
272524,0,0,0,0,0,1,1,20250825,20261105
272525,0,0,0,0,0,1,1,20250825,20261105
272526,0,0,0,0,0,1,1,20250825,20261105
272527,0,0,0,0,0,1,1,20250825,20261105
272528,0,0,0,0,0,1,1,20250825,20261105
272529,0,0,0,0,0,1,1,20250825,20261105
272530,0,0,0,0,0,1,1,20250825,20261105
272531,0,0,0,0,0,1,1,20250825,20261105
272532,0,0,0,0,0,1,1,20250825,20261105
272533,0,0,0,0,0,1,1,20250825,20261105
272534,0,0,0,0,0,1,1,20250825,20261105
272535,0,0,0,0,0,0,1,20250901,20261105
272536,0,0,0,0,0,0,1,20250901,20261105
272537,0,0,0,0,0,0,1,20250901,20261105
272538,0,0,0,0,0,0,1,20250901,20261105
272539,0,0,0,0,0,0,1,20250901,20261105
272540,0,0,0,0,0,0,1,20250901,20261105
272541,0,0,0,0,0,0,1,20250901,20261105
272542,1,1,1,1,1,0,0,20250825,20261105
272543,0,0,0,0,0,1,0,20250825,20261105
272544,0,0,0,0,0,0,1,20250825,20261105
272545,0,0,0,0,0,1,0,20250825,20261105
272546,0,0,0,0,0,0,1,20250825,20261105
272547,0,0,0,0,0,1,1,20250825,20261105
272548,0,0,0,0,0,1,1,20250825,20261105
272549,0,0,0,0,0,1,1,20250825,20261105
272550,1,1,1,1,1,0,0,20250901,20261105
272551,1,1,1,1,1,0,0,20250901,20261105
272552,1,1,1,1,1,0,0,20250901,20261105
272553,1,1,1,1,1,0,0,20250901,20261105
272554,1,1,1,1,1,0,0,20250901,20261105
272555,1,1,1,1,1,0,0,20250901,20261105
272556,1,1,1,1,1,0,0,20250901,20261105
272557,1,1,1,1,1,0,0,20250901,20261105
272558,1,1,1,1,1,0,0,20250901,20261105
272559,1,1,1,1,1,0,0,20250901,20261105
272560,1,1,1,1,1,0,0,20250901,20261105
272561,1,1,1,1,1,0,0,20250901,20261105
272562,1,1,1,1,1,0,0,20250901,20261105
272563,1,1,1,1,1,0,0,20250901,20261105
272564,0,0,0,0,1,0,0,20250825,20261105
272565,0,0,0,0,0,1,0,20250825,20261105
272566,1,1,1,1,1,1,0,20250901,20300930
272567,1,1,1,1,1,0,0,20250901,20300930
272568,1,1,1,1,1,0,0,20250825,20261105
272569,1,1,1,1,1,0,0,20250825,20261105
272570,1,1,1,1,1,0,0,20250825,20261105
272571,1,1,1,1,1,0,0,20250825,20261105
272572,1,1,1,1,1,0,0,20250825,20261105
272573,1,1,1,1,1,0,0,20250825,20261105
272574,1,1,1,1,1,0,0,20250825,20261105
272582,1,1,1,1,1,0,0,20250825,20261105
272583,1,1,1,1,1,0,0,20250825,20261105
272584,1,1,1,1,1,0,0,20250825,20261105
272585,1,1,1,1,1,0,0,20250825,20261105
272586,1,1,1,1,1,0,0,20250825,20261105
272587,1,1,1,1,1,0,0,20250825,20261105
272588,1,1,1,1,1,0,0,20250825,20261105
272603,1,1,1,1,1,1,1,20250901,20290630
272605,1,1,1,1,1,1,1,20250901,20290630
272616,1,1,1,1,1,0,0,20250825,20261105
272617,1,1,1,1,1,0,0,20250825,20261105
272618,1,1,1,1,1,0,0,20250825,20261105
272619,1,1,1,1,1,0,0,20250825,20261105
272626,1,1,1,1,1,0,0,20250825,20261105
272627,1,1,1,1,1,0,0,20250825,20261105
272628,1,1,1,1,1,0,0,20250825,20261105
272629,1,1,1,1,1,0,0,20250825,20261105
272630,1,1,1,1,1,0,0,20250825,20261105
272631,1,1,1,1,1,0,0,20250825,20261105
272632,1,1,1,1,1,0,0,20250825,20261105
272633,1,1,1,1,1,0,0,20250825,20261105
272634,1,1,1,1,1,0,0,20250825,20261105
272635,1,1,1,1,1,0,0,20250825,20261105
272636,1,1,1,1,1,0,0,20250825,20261105
272644,1,1,1,1,1,0,0,20250825,20261105
272645,1,1,1,1,1,0,0,20250825,20261105
272646,1,1,1,1,1,0,0,20250825,20261105
272647,1,1,1,1,1,0,0,20250825,20261105
272686,1,1,1,1,1,0,0,20250825,20261105
272687,1,1,1,1,1,0,0,20250825,20261105
272688,1,1,1,1,1,0,0,20250825,20261105
272689,1,1,1,1,1,0,0,20250825,20261105
272690,1,1,1,1,1,1,1,20250801,20290630
272725,1,1,1,1,1,0,0,20250825,20261105
272726,1,1,1,1,1,0,0,20250825,20261105
272727,1,1,1,1,1,0,0,20250825,20261105
272728,1,1,1,1,1,0,0,20250825,20261105
272729,1,1,1,1,1,0,0,20250825,20261105
272730,1,1,1,1,1,0,0,20250825,20261105
272731,1,1,1,1,1,0,0,20250825,20261105
272732,1,1,1,1,1,0,0,20250825,20261105
272733,1,1,1,1,1,0,0,20250825,20261105
272734,1,1,1,1,1,0,0,20250825,20261105
272735,1,1,1,1,1,0,0,20250825,20261105
272736,1,1,1,1,1,0,0,20250825,20261105
272737,1,1,1,1,1,0,0,20250825,20261105
272738,1,1,1,1,1,0,0,20250825,20261105
272739,1,1,1,1,1,0,0,20250825,20261105
272740,1,1,1,1,1,0,0,20250825,20261105
272741,1,1,1,1,1,0,0,20250825,20261105
272742,1,1,1,1,1,0,0,20250825,20261105
272743,1,1,1,1,1,0,0,20250825,20261105
272744,1,1,1,1,1,0,0,20250825,20261105
272745,1,1,1,1,1,0,0,20250825,20261105
272746,1,1,1,1,1,0,0,20250825,20261105
272747,1,1,1,1,1,0,0,20250825,20261105
272748,1,1,1,1,1,0,0,20250825,20261105
272749,1,1,1,1,1,0,0,20250825,20261105
272750,1,1,1,1,1,0,0,20250825,20261105
272751,1,1,1,1,1,0,0,20250825,20261105
272752,1,1,1,1,1,0,0,20250825,20261105
272753,1,1,1,1,1,0,0,20250825,20261105
272754,1,1,1,1,1,0,0,20250825,20261105
272755,1,1,1,1,1,0,0,20250825,20261105
272756,1,1,1,1,1,0,0,20250825,20261105
272757,1,1,1,1,1,0,0,20250825,20261105
272758,1,1,1,1,1,0,0,20250825,20261105
272759,1,1,1,1,1,0,0,20250825,20261105
272760,1,1,1,1,1,0,0,20250825,20261105
272761,1,1,1,1,1,0,0,20250825,20261105
272769,1,1,1,1,1,0,0,20250825,20261105
272784,1,0,1,0,1,0,0,20250801,20300930
272790,1,0,1,0,1,0,0,20250801,20300930
272791,0,1,0,1,0,0,0,20250801,20300930
272792,0,1,0,1,0,0,0,20250801,20300930
272794,1,1,1,1,1,0,0,20250815,20261105
272795,0,0,0,0,0,1,0,20250816,20261105
272796,0,0,0,0,0,0,1,20250817,20261105
272797,0,0,0,0,0,1,1,20250801,20300930
272798,0,0,0,0,0,0,1,20250815,20261105
272799,1,1,1,1,1,0,0,20250815,20261105
272805,0,0,0,0,0,1,1,20250801,20300930
272812,1,0,1,0,1,1,1,20250801,20300930
272817,0,1,0,1,0,0,0,20250801,20300930
272818,1,0,1,0,1,1,1,20250801,20300930
272819,0,1,0,1,0,0,0,20250801,20300930
272838,0,0,0,0,0,1,1,20250915,20261105
272839,0,0,0,0,0,0,1,20250901,20261105
272840,0,0,0,0,0,0,1,20250901,20261105
272841,0,0,0,0,0,0,1,20250901,20261105
272842,0,0,0,0,0,0,1,20250901,20261105
272843,0,0,0,0,0,0,1,20250901,20261105
272844,0,0,0,0,0,0,1,20250901,20261105
272845,0,0,0,0,0,0,1,20250901,20261105
272846,0,0,0,0,0,0,1,20250901,20261105
272847,0,0,0,0,0,0,1,20250901,20261105
272848,0,0,0,0,0,0,1,20250901,20261105
272849,0,0,0,0,0,0,1,20250901,20261105
272850,0,0,0,0,0,0,1,20250901,20261105
272853,1,1,1,1,1,0,0,20250728,20290630
272855,0,0,0,0,0,1,1,20250728,20290630
272858,1,1,1,1,1,0,0,20250728,20290630
272862,1,1,1,1,1,0,0,20250728,20290630
272864,0,0,0,0,0,1,1,20250728,20290630
272889,0,0,0,0,0,1,1,20250801,20280930
272903,0,0,0,0,0,1,0,20250901,20261105
272904,0,0,0,0,0,1,0,20250901,20261105
272905,0,0,0,0,0,1,0,20250901,20261105
272906,0,0,0,0,0,1,0,20250901,20261105
272907,0,0,0,0,0,1,0,20250901,20261105
272908,0,0,0,0,0,1,0,20250901,20261105
272909,0,0,0,0,0,1,0,20250901,20261105
272910,0,0,0,0,0,1,0,20250901,20261105
272911,0,0,0,0,0,1,0,20250901,20261105
272912,0,0,0,0,0,1,0,20250901,20261105
272913,0,0,0,0,0,1,0,20250901,20261105
272914,0,0,0,0,0,1,0,20250901,20261105
272915,1,1,1,1,1,0,0,20250901,20261105
272916,1,1,1,1,1,0,0,20250901,20261105
272917,1,1,1,1,1,0,0,20250901,20261105
272918,1,1,1,1,1,0,0,20250901,20261105
272919,1,1,1,1,1,0,0,20250901,20261105
272920,1,1,1,1,1,0,0,20250901,20261105
272921,1,1,1,1,1,0,0,20250901,20261105
272922,1,1,1,1,1,0,0,20250901,20261105
272923,1,1,1,1,1,0,0,20250901,20261105
272924,1,1,1,1,1,0,0,20250901,20261105
272925,1,1,1,1,1,0,0,20250901,20261105
272926,1,1,1,1,1,0,0,20250901,20261105
272927,1,1,1,1,1,0,0,20250901,20261105
272928,1,1,1,1,1,0,0,20250901,20261105
272929,1,1,1,1,1,0,0,20250901,20261105
272930,1,1,1,1,1,0,0,20250901,20261105
272931,1,1,1,1,1,0,0,20250901,20261105
272970,1,1,1,1,1,1,1,20251001,20300630
272972,0,0,0,0,0,1,0,20250915,20261105
272973,0,0,0,0,0,1,0,20250915,20261105
272974,0,0,0,0,0,1,0,20250915,20261105
272976,0,0,0,0,0,1,0,20250915,20261105
272977,0,0,0,0,0,1,0,20250915,20261105
272978,0,0,0,0,0,1,0,20250915,20261105
272979,0,0,0,0,0,1,0,20250915,20261105
272981,0,0,0,0,0,1,0,20250915,20261105
272982,0,0,0,0,1,0,0,20251001,20300630
272983,0,0,0,0,0,1,1,20251001,20300630
272984,0,0,1,0,0,0,0,20251001,20300630
272985,0,0,1,0,1,0,0,20251001,20300630
272986,0,0,0,0,0,0,1,20251001,20300630
272987,0,0,0,0,0,1,0,20251001,20300630
273021,1,1,1,1,1,0,0,20250901,20261105
273022,1,1,1,1,1,0,0,20250901,20261105
273023,1,1,1,1,1,0,0,20250901,20261105
273024,1,1,1,1,1,0,0,20250901,20261105
273025,1,1,1,1,1,0,0,20250901,20261105
273026,1,1,1,1,1,0,0,20250901,20261105
273027,1,1,1,1,1,0,0,20250901,20261105
273056,1,1,1,1,1,0,0,20250901,20261105
273057,1,1,1,1,1,0,0,20250901,20261105
273058,1,1,1,1,1,0,0,20250901,20261105
273059,1,1,1,1,1,0,0,20250901,20261105
273060,1,1,1,1,1,0,0,20250901,20261105
273061,1,1,1,1,1,0,0,20250901,20261105
273062,1,1,1,1,1,0,0,20250901,20261105
273063,1,1,1,1,1,0,0,20250901,20261105
273064,1,1,1,1,1,0,0,20250901,20261105
273065,1,1,1,1,1,0,0,20250901,20261105
273066,1,1,1,1,1,0,0,20250901,20261105
273067,1,1,1,1,1,0,0,20250901,20261105
273068,1,1,1,1,1,0,0,20250901,20261105
273069,1,1,1,1,1,0,0,20250901,20261105
273070,1,1,1,1,1,0,0,20250915,20261105
273071,1,1,1,1,1,0,0,20250915,20261105
273072,1,1,1,1,1,0,0,20250915,20261105
273087,1,1,1,1,1,0,0,20250915,20261105
273088,1,1,1,1,1,0,0,20250915,20261105
273089,0,0,0,0,0,1,1,20250915,20261105
273090,0,0,0,0,0,1,1,20250915,20261105
273091,1,1,1,1,1,0,0,20250915,20261105
273092,1,1,1,1,1,0,0,20250915,20261105
273093,1,1,1,1,1,0,0,20250915,20261105
273094,1,1,1,1,1,0,0,20250915,20261105
273095,1,1,1,1,1,0,0,20250915,20261105
273096,1,1,1,1,1,0,0,20250915,20261105
273097,0,0,0,0,0,1,1,20250915,20261105
273098,0,0,0,0,0,1,1,20250915,20261105
273099,1,1,1,1,1,0,0,20250915,20261105
273100,1,1,1,1,1,0,0,20250915,20261105
273101,0,0,0,0,0,1,1,20250915,20261105
273102,0,0,0,0,0,1,1,20250915,20261105
273103,1,1,1,1,1,0,0,20250915,20261105
273104,1,1,1,1,1,0,0,20250915,20261105
273105,0,0,0,0,0,1,1,20250915,20261105
273106,0,0,0,0,0,1,1,20250915,20261105
273107,1,1,1,1,1,0,0,20250915,20261105
273108,1,1,1,1,1,0,0,20250915,20261105
273109,1,1,1,1,1,0,0,20250915,20261105
273110,0,0,0,0,0,1,1,20250915,20261105
273111,1,1,1,1,1,0,0,20250915,20261105
273112,1,1,1,1,1,0,0,20250915,20261105
273113,1,1,1,1,1,0,0,20250915,20261105
273114,1,1,1,1,1,0,0,20250915,20261105
273115,1,1,1,1,1,0,0,20250915,20261105
273116,1,1,1,1,1,0,0,20250915,20261105
273117,1,1,1,1,1,0,0,20250915,20261105
273118,1,1,1,1,1,0,0,20250915,20261105
273119,1,1,1,1,1,0,0,20250915,20261105
273120,0,0,0,0,0,1,1,20250915,20261105
273121,0,0,0,0,0,1,1,20250915,20261105
273122,0,0,0,0,0,1,1,20250915,20261105
273123,0,0,0,0,0,1,1,20250915,20261105
273124,1,1,1,1,1,0,0,20250915,20261105
273125,1,1,1,1,1,0,0,20250915,20261105
273126,1,1,1,1,1,0,0,20250915,20261105
273127,1,1,1,1,1,0,0,20250915,20261105
273128,0,0,0,0,0,1,1,20250915,20261105
273129,0,0,0,0,0,1,1,20250915,20261105
273130,0,0,0,0,0,1,1,20250915,20261105
273131,1,1,1,1,0,0,0,20250915,20261105
273132,1,1,1,1,0,0,0,20250915,20261105
273133,0,0,0,0,1,0,0,20250915,20261105
273134,0,0,0,0,0,1,1,20250915,20261105
273135,0,0,0,0,0,1,1,20250915,20261105
273136,0,0,0,0,1,0,0,20250915,20261105
273137,1,1,1,1,1,0,0,20250915,20261105
273138,1,1,1,1,1,0,0,20250915,20261105
273139,1,1,1,1,1,0,0,20250915,20261105
273140,0,0,0,0,0,1,1,20250915,20261105
273141,0,0,0,0,0,1,1,20250915,20261105
273142,1,1,1,1,1,0,0,20250915,20261105
273143,1,1,1,1,1,0,0,20250915,20261105
273144,1,1,1,1,1,0,0,20250915,20261105
273145,0,0,0,0,0,1,1,20250915,20261105
273146,0,0,0,0,0,1,1,20250915,20261105
273147,0,0,0,0,0,1,1,20250915,20261105
273148,1,1,1,1,1,0,0,20250915,20261105
273149,1,1,1,1,1,0,0,20250915,20261105
273150,0,0,0,0,0,1,1,20250915,20261105
273151,1,1,1,1,1,0,0,20250915,20261105
273152,1,1,1,1,1,0,0,20250915,20261105
273153,0,0,0,0,0,1,1,20250915,20261105
273154,0,0,0,0,0,1,1,20250915,20261105
273155,0,0,0,0,0,1,1,20250915,20261105
273156,1,1,1,1,1,0,0,20250915,20261105
273157,1,1,1,1,1,0,0,20250915,20261105
273158,1,1,1,1,1,0,0,20250915,20261105
273159,0,0,0,0,0,1,1,20250915,20261105
273160,0,0,0,0,0,1,1,20250915,20261105
273161,1,1,1,1,1,0,0,20250915,20261105
273162,1,1,1,1,1,0,0,20250915,20261105
273163,1,1,1,1,1,0,0,20250915,20261105
273164,1,1,1,1,1,0,0,20250915,20261105
273165,0,0,0,0,0,1,1,20250915,20261105
273166,0,0,0,0,0,1,1,20250915,20261105
273167,0,0,0,0,0,1,1,20250915,20261105
273171,0,0,0,0,0,1,1,20250915,20261105
273172,0,0,0,0,0,1,1,20250915,20261105
273177,1,1,1,1,1,0,0,20250915,20261105
273180,0,1,0,0,1,0,0,20250901,20300930
273181,1,1,1,1,1,1,0,20250901,20300930
273183,1,1,1,1,1,0,1,20250901,20300930
273184,1,1,1,1,1,0,1,20250901,20300930
273187,1,1,1,1,1,1,0,20250801,20261105
273190,1,1,1,1,1,0,0,20250801,20261105
273199,0,0,0,0,0,0,1,20250901,20261105
273200,0,0,0,0,0,0,1,20250901,20261105
273201,0,0,0,0,0,0,1,20250901,20261105
273202,0,0,0,0,0,0,1,20250901,20261105
273203,0,0,0,0,0,0,1,20250901,20261105
273204,0,0,0,0,0,0,1,20250901,20261105
273205,0,0,0,0,0,1,0,20250901,20261105
273206,0,0,0,0,0,1,0,20250901,20261105
273207,0,0,0,0,0,1,0,20250901,20261105
273208,0,0,0,0,0,1,0,20250901,20261105
273209,0,0,0,0,0,1,0,20250901,20261105
273210,0,0,0,0,0,1,0,20250901,20261105
273211,1,1,1,1,1,1,0,20250901,20300930
273212,1,1,1,1,1,0,0,20250901,20261105
273213,1,1,1,1,1,0,0,20250901,20261105
273214,1,1,1,1,1,0,0,20250901,20261105
273215,1,1,1,1,1,0,0,20250901,20261105
273216,1,1,1,1,1,0,0,20250901,20261105
273217,1,1,1,1,1,0,0,20250901,20261105
273218,1,1,1,1,1,1,1,20250901,20300930
273219,1,1,1,1,1,1,1,20250901,20300930
273222,1,1,1,1,1,0,0,20250901,20290630
273223,1,1,1,1,1,0,0,20250901,20290630
273235,1,1,1,1,1,0,0,20250915,20261105
273236,1,1,1,1,1,0,0,20250915,20261105
273250,1,1,1,1,1,0,0,20250915,20261105
273251,1,1,1,1,1,0,0,20250915,20261105
273252,1,1,1,1,1,0,0,20250901,20290630
273253,1,1,1,1,1,0,0,20250901,20290630
273265,1,1,1,1,1,0,0,20250901,20261105
273266,1,1,1,1,1,0,0,20250901,20261105
273267,1,1,1,1,1,0,0,20250901,20261105
273268,1,1,1,1,1,0,0,20250901,20261105
273269,1,1,1,1,1,0,0,20250901,20261105
273270,1,1,1,1,1,0,0,20250901,20261105
273271,1,1,1,1,1,0,0,20250901,20261105
273272,1,1,1,1,1,0,0,20250901,20261105
273273,1,1,1,1,1,0,0,20250901,20261105
273292,0,0,0,0,0,1,1,20250915,20261105
273293,0,0,0,0,0,1,1,20250915,20261105
273295,0,0,0,0,0,1,1,20250915,20261105
273296,0,0,0,0,0,1,1,20250915,20261105
273297,0,0,0,0,0,1,1,20250915,20261105
273298,0,0,0,0,0,1,1,20250915,20261105
273339,1,1,1,1,1,1,1,20250915,20261105
273340,1,1,1,1,1,1,1,20250915,20261105
273377,0,0,0,0,0,0,1,20250901,20261105
273378,0,0,0,0,0,0,1,20250901,20261105
273379,0,0,0,0,0,0,1,20250901,20261105
273380,0,0,0,0,0,0,1,20250901,20261105
273381,0,0,0,0,0,0,1,20250901,20261105
273382,0,0,0,0,0,0,1,20250901,20261105
273383,0,0,0,0,0,0,1,20250901,20261105
273384,0,0,0,0,0,0,1,20250901,20261105
273385,0,0,0,0,0,0,1,20250901,20261105
273386,0,0,0,0,0,0,1,20250901,20261105
273387,0,0,0,0,0,0,1,20250901,20261105
273388,0,0,0,0,0,0,1,20250901,20261105
273389,0,0,0,0,0,0,1,20250901,20261105
273390,0,0,0,0,0,0,1,20250901,20261105
273391,0,0,0,0,0,0,1,20250901,20261105
273392,0,0,0,0,0,0,1,20250901,20261105
273395,0,0,0,0,0,0,1,20250901,20261105
273396,0,0,0,0,0,0,1,20250901,20261105
273397,0,0,0,0,0,0,1,20250901,20261105
273398,0,0,0,0,0,0,1,20250901,20261105
273399,0,0,0,0,0,0,1,20250901,20261105
273400,0,0,0,0,0,0,1,20250901,20261105
273403,1,1,1,1,1,0,0,20250901,20261105
273404,1,1,1,1,1,0,0,20250901,20261105
273405,1,1,1,1,1,0,0,20250901,20261105
273406,1,1,1,1,1,0,0,20250901,20261105
273407,1,1,1,1,1,0,0,20250901,20261105
273408,1,1,1,1,1,0,0,20250901,20261105
273409,1,1,1,1,1,0,0,20250901,20261105
273410,1,1,1,1,1,0,0,20250901,20261105
273411,1,1,1,1,1,0,0,20250901,20261105
273412,1,1,1,1,1,0,0,20250901,20261105
273413,1,1,1,1,1,0,0,20250915,20261105
273430,0,0,0,0,0,1,0,20250901,20261105
273431,0,0,0,0,0,1,0,20250901,20261105
273432,0,0,0,0,0,1,0,20250901,20261105
273433,0,0,0,0,0,1,0,20250901,20261105
273434,0,0,0,0,0,1,0,20250901,20261105
273435,0,0,0,0,0,1,0,20250901,20261105
273436,0,0,0,0,0,1,0,20250901,20261105
273437,0,0,0,0,0,1,0,20250901,20261105
273438,0,0,0,0,0,1,0,20250901,20261105
273439,0,0,0,0,0,1,0,20250901,20261105
273440,0,0,0,0,0,1,0,20250901,20261105
273451,1,1,1,1,1,0,0,20250901,20300930
273464,0,0,0,0,0,1,0,20250901,20300930
273465,0,0,1,0,0,0,0,20250901,20300930
273466,0,0,0,1,0,0,0,20250901,20300930
273467,1,1,0,0,1,1,0,20250901,20300930
273468,1,1,1,1,1,0,0,20250915,20261105
273469,1,1,1,1,1,0,0,20250915,20261105
273470,1,1,1,1,1,0,0,20250915,20261105
273471,1,1,1,1,1,0,0,20250915,20261105
273478,1,1,1,1,1,0,0,20250915,20261105
